name,url,Region,price,Distillery / Brand,Alcohol,Volume,Nose,Palate,Finish,Nose_clean,Palate_clean,Finish_clean,Nose_tokens,Palate_tokens,Finish_tokens,price_usd,reg_0,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,reg_7,user_pref,score,Nose_common,Palate_common,Finish_common,vendor_rec
Arran 22 Year Old 1996 (cask 383) - Celebration of the Cask (Càrn Mòr),https://www.masterofmalt.com/whiskies/arran/arran-22-year-old-1996-cask-383-celebration-of-the-cask-carn-mor-whisky/,Island Whisky,179.64,Arran,55.4%,70cl," Sweet toffee apple and stewed apple dusted with baking spices, alongside complex oak spice and a handful of dried fruit."," Chocolate covered raisins, and even more chocolate with chocolate digestive biscuits. Sherry and lemon peel intertwine, with some peppery heat and a hint of brown sugar."," Coffee and walnut cake, chocolate icing and tropical fruit.",sweet toffee apple stewed apple dusted baking spices complex oak spice handful dried fruit,chocolate covered raisins even chocolate chocolate digestive biscuits sherry lemon peel intertwine peppery heat brown sugar,coffee walnut cake chocolate icing tropical fruit,"['sweet', 'toffee', 'apple', 'stewed', 'apple', 'dusted', 'baking', 'spices', 'complex', 'oak', 'spice', 'handful', 'dried', 'fruit']","['chocolate', 'covered', 'raisins', 'even', 'chocolate', 'chocolate', 'digestive', 'biscuits', 'sherry', 'lemon', 'peel', 'intertwine', 'peppery', 'heat', 'brown', 'sugar']","['coffee', 'walnut', 'cake', 'chocolate', 'icing', 'tropical', 'fruit']",224.55,0,0,0,1,0,0,0,0,0.0,0.056895045437601564,"sweet, spices",sherry,,
Tobermory 14 Year Old 1995 - Murray McDavid,https://www.masterofmalt.com/whiskies/tobermory/tobermory-14-year-old-1995-murray-mcdavid-whisky/,Island Whisky,201.95,Tobermory,46.0%,70cl," Barley sugar, citrus and vanilla custard."," Lemon and tangerine sharpness, tropical banana, fruity melon and pear with a scattering of vanilla pod.", A creamy praline finish.,barley sugar citrus vanilla custard,lemon tangerine sharp tropical banana fruit melon pear scattering vanilla pod,creamy praline,"['barley', 'sugar', 'citrus', 'vanilla', 'custard']","['lemon', 'tangerine', 'sharp', 'tropical', 'banana', 'fruit', 'melon', 'pear', 'scattering', 'vanilla', 'pod']","['creamy', 'praline']",252.44,0,0,0,1,0,0,0,0,0.0,0.05514095112051122,vanilla,vanilla,creamy,
Inchgower 20 Year Old 1997 (cask 8776) - Cask Collection (A.D Rattray),https://www.masterofmalt.com/whiskies/ad-rattray/inchgower-20-year-old-1997-cask-8776-cask-collection-a-d-rattray-whisky/,Scotch Whisky,126.95,A. D. Rattray,61.2%,70cl," Sharp lemon and warming nutmeg spice, with coffee ice cream."," Oodles of luxurious praline, a drizzle of honey and vanilla."," Savoury notes, a freshly baked seeded loaf of bread and nutty undertones.",sharp lemon warming nutmeg spice coffee ice cream,oodles luxurious praline drizzle honey vanilla,savoury freshly baked seeded loaf bread nutty undertones,"['sharp', 'lemon', 'warming', 'nutmeg', 'spice', 'coffee', 'ice', 'cream']","['oodles', 'luxurious', 'praline', 'drizzle', 'honey', 'vanilla']","['savoury', 'freshly', 'baked', 'seeded', 'loaf', 'bread', 'nutty', 'undertones']",158.69,0,0,0,0,0,0,1,0,0.0,0.0,,vanilla,,
Darkness 8 Year Old,https://www.masterofmalt.com/whiskies/darkness/darkness-8-year-old-whisky/,Scotch Whisky,49.95,Darkness,47.8%,70cl," Candied orange peels, chocolate peanuts, cooking spice warmth and some dried cherry."," Amaretti biscuits, subtly toasty hints, powerful raisin and prune, just a touch of earthy oak lingers."," Slightly oily with a hint of smoke, though chocolatey hints persist.",candied orange peels chocolate peanuts cooking spice warmth dried cherry,amaretti biscuits subtly toasty hints powerful raisin prune earthy oak linger,slightly oily smoke though chocolatey persist,"['candied', 'orange', 'peels', 'chocolate', 'peanuts', 'cooking', 'spice', 'warmth', 'dried', 'cherry']","['amaretti', 'biscuits', 'subtly', 'toasty', 'hints', 'powerful', 'raisin', 'prune', 'earthy', 'oak', 'linger']","['slightly', 'oily', 'smoke', 'though', 'chocolatey', 'persist']",62.44,0,0,0,0,0,0,1,0,0.0,0.07063591229402821,,,smoke,
Macduff 21 Year Old 1997 (cask 12943) - Old Particular (Douglas Laing),https://www.masterofmalt.com/whiskies/macduff/macduff-21-year-old-1997-cask-12943-old-particular-douglas-laing/,Highland Whisky,95.25,Macduff,51.5%,70cl," Grassy at first, but soon enough becomes rich in caramel and citrus."," Chocolate eclair, brown bread, a hint of dry white wine.", Lasting vanilla and plum sweetness on the finish.,grassy soon enough becomes rich caramel citrus,chocolate eclair brown bread dry white wine,lasting vanilla plum sweetness,"['grassy', 'soon', 'enough', 'becomes', 'rich', 'caramel', 'citrus']","['chocolate', 'eclair', 'brown', 'bread', 'dry', 'white', 'wine']","['lasting', 'vanilla', 'plum', 'sweetness']",119.06,0,0,1,0,0,0,0,0,0.0,0.02757047556025561,,,vanilla,
Tamdhu 11 Year Old 2007 (cask 6833) - Lady of the Glen (Hannah Whisky Merchants),https://www.masterofmalt.com/whiskies/tamdhu/tamdhu-11-year-old-2007-cask-6833-lady-of-the-glen-hannah-whisky-merchants-whisky/,Speyside Whisky,78.95,Tamdhu,61.1%,70cl," Fresh summer berries, buttery shortbread and oodles of treacle."," Vanilla ice cream, accompanied by rich toffee and malty, freshly baked bread.", Brown sugar surrounded by hefty malt notes on the finish.,fresh summer berries buttery shortbread oodles treacle,vanilla ice cream accompanied rich toffee malty freshly baked bread,brown sugar surrounded hefty malt,"['fresh', 'summer', 'berries', 'buttery', 'shortbread', 'oodles', 'treacle']","['vanilla', 'ice', 'cream', 'accompanied', 'rich', 'toffee', 'malty', 'freshly', 'baked', 'bread']","['brown', 'sugar', 'surrounded', 'hefty', 'malt']",98.69,0,1,0,0,0,0,0,0,0.0,0.02554411746596711,,vanilla,,
Linkwood 12 Year Old 2006 (cask 87A) - Lady of the Glen (Hannah Whisky Merchants),https://www.masterofmalt.com/whiskies/linkwood/linkwood-12-year-old-2006-cask-87a-lady-of-the-glen-hannah-whisky-merchants-whisky/,Speyside Whisky,99.95,Linkwood,58.5%,70cl," Orange peel, a hint of smoke and dried fruits, namely raisins and sultanas."," A meaty smokiness with notes of sweet brandy alongside cloves, cinnamon and malt loaf.", Long and warming with a drizzle of treacle.,orange peel smoke dried fruits namely raisin sultanas,meaty smoki sweet brandy cloves cinnamon malt loaf,long warming drizzle treacle,"['orange', 'peel', 'smoke', 'dried', 'fruits', 'namely', 'raisin', 'sultanas']","['meaty', 'smoki', 'sweet', 'brandy', 'cloves', 'cinnamon', 'malt', 'loaf']","['long', 'warming', 'drizzle', 'treacle']",124.94,0,1,0,0,0,0,0,0,0.0,0.1324968273600481,smoke,sweet,,
Bruichladdich 15 Year Old 2003 (cask 18-1501) - Hidden Casks Collection (Valinch & Mallet),https://www.masterofmalt.com/whiskies/bruichladdich/bruichladdich-15-year-old-2003-cask-18-1501-hidden-casks-collection-valinch-mallet-whisky/,Islay Whisky,160.64,Bruichladdich,54.1%,70cl," Cooked apple, roasted peanuts, lemon peel, almond and sponge cake."," Red berry and drying oak, with a hint of sea salt - just a few flakes of it."," Melted butter, boozy red wine, clove and cinnamon.",cooked apple roasted peanuts lemon peel almond sponge cake,red berry drying oak sea salt flake,melted butter boozy red wine clove cinnamon,"['cooked', 'apple', 'roasted', 'peanuts', 'lemon', 'peel', 'almond', 'sponge', 'cake']","['red', 'berry', 'drying', 'oak', 'sea', 'salt', 'flake']","['melted', 'butter', 'boozy', 'red', 'wine', 'clove', 'cinnamon']",200.8,1,0,0,0,0,0,0,0,0.0,0.18200159755254428,,,,
Bunnahabhain 11 Year Old 2007 - Artist Collective (La Maison du Whisky),https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-11-year-old-2007-artist-collective-la-maison-du-whisky/,Islay Whisky,95.95,Bunnahabhain,48.0%,70cl," Sugary porridge, ginger, apricot, bonfires and almond."," Sea salt and peppercorn, toasted sugar, oily barley."," Tobacco smokiness, with lingering green apple.",sugary porridge ginger apricot bonfire almond,sea salt peppercorn toasted sugar oily barley,tobacco smoki linger green apple,"['sugary', 'porridge', 'ginger', 'apricot', 'bonfire', 'almond']","['sea', 'salt', 'peppercorn', 'toasted', 'sugar', 'oily', 'barley']","['tobacco', 'smoki', 'linger', 'green', 'apple']",119.94,1,0,0,0,0,0,0,0,0.0,0.17231547225159755,,,,
Glenlivet 10 Year Old 2007 (cask 900214) - Artist #8 (La Maison du Whisky),https://www.masterofmalt.com/whiskies/the-glenlivet/glenlivet-10-year-old-2007-cask-900214-artist-8-la-maison-du-whisky/,Speyside Whisky,143.23,The Glenlivet,64.1%,70cl," Chocolate, freshly cut oak, a pinch of eucalyptus, caraway and stewed berries."," Blackcurrant and apple crumble, melted butter, praline."," Spicy oak, grape, dark chocolate and caramel.",chocolate freshly cut oak pinch eucalyptus caraway stewed berries,blackcurrant apple crumble melted butter praline,spicy oak grape dark chocolate caramel,"['chocolate', 'freshly', 'cut', 'oak', 'pinch', 'eucalyptus', 'caraway', 'stewed', 'berries']","['blackcurrant', 'apple', 'crumble', 'melted', 'butter', 'praline']","['spicy', 'oak', 'grape', 'dark', 'chocolate', 'caramel']",179.04,0,1,0,0,0,0,0,0,0.0,0.026008594009103214,,,,
Macallan 28 Year Old 1989 - Single Cask (Master of Malt),https://www.masterofmalt.com/whiskies/the-macallan/macallan-28-year-old-1989-single-cask-master-of-malt-whisky/,Speyside Whisky,1324.95,The Macallan,40.2%,70cl," Orange oil, dark honey and barley sugar, then hints of orange marmalade, lanolin and dried apricot. Gingery heat, citrus and baked apples emerge underneath and are supported by wood driven spice and a touch of cheese."," Crisp orchard fruits, lemon drizzle cake and blackberry jam are followed by sweet acacia honey, toffee and a touch of light oak. Orange boiled sweets, a touch of toasted coconut and hints of ginger and cinnamon add depth."," Good length with notes of Calvados, dried fruit and a kick of black pepper.",orange oil dark honey barley sugar orange marmalade lanolin dried apricot gingery heat citrus baked apple emerge supported wood driven spice cheese,crisp orchard fruits lemon drizzle cake blackberry jam sweet acacia honey toffee light oak orange boiled sweets toasted coconut ginger cinnamon add depth,good long calvados dried fruit kick black pepper,"['orange', 'oil', 'dark', 'honey', 'barley', 'sugar', 'orange', 'marmalade', 'lanolin', 'dried', 'apricot', 'gingery', 'heat', 'citrus', 'baked', 'apple', 'emerge', 'supported', 'wood', 'driven', 'spice', 'cheese']","['crisp', 'orchard', 'fruits', 'lemon', 'drizzle', 'cake', 'blackberry', 'jam', 'sweet', 'acacia', 'honey', 'toffee', 'light', 'oak', 'orange', 'boiled', 'sweets', 'toasted', 'coconut', 'ginger', 'cinnamon', 'add', 'depth']","['good', 'long', 'calvados', 'dried', 'fruit', 'kick', 'black', 'pepper']",1656.19,0,1,0,0,0,0,0,0,0.0,0.06939162751073329,,sweet,good,
Hazelburn 10 Year Old 2007 - Campbeltown Malts Festival 2018,https://www.masterofmalt.com/whiskies/springbank/hazelburn-10-year-old-2007-campbeltown-malts-festival-2018-whisky/,Campbeltown Whisky,199.95,Springbank,59.6%,70cl," Clean and refreshing apples and pears alongside yeasty notes of fresh bread dough, balanced by chocolate shavings and sweet maple syrup."," Handfuls of dried fruit, hazelnuts and a good helping of oak, with a pinch of pepper and a kick of fresh ginger."," Dry, medium long with a lingering grape sweetness.",clean refreshing apple pear yeasty fresh bread dough balanced chocolate shaving sweet maple syrup,handfuls dried fruit hazelnut good helping oak pinch pepper kick fresh ginger,dry medium long linger grape sweetness,"['clean', 'refreshing', 'apple', 'pear', 'yeasty', 'fresh', 'bread', 'dough', 'balanced', 'chocolate', 'shaving', 'sweet', 'maple', 'syrup']","['handfuls', 'dried', 'fruit', 'hazelnut', 'good', 'helping', 'oak', 'pinch', 'pepper', 'kick', 'fresh', 'ginger']","['dry', 'medium', 'long', 'linger', 'grape', 'sweetness']",249.94,0,0,0,0,1,0,0,0,0.0,0.10976260695082833,sweet,good,,
Craigellachie 9 Year Old 2008 (Single Cask Nation),https://www.masterofmalt.com/whiskies/craigellachie/craigellachie-9-year-old-2008-single-cask-nation-whisky/,Speyside Whisky,79.95,Craigellachie,63.7%,75cl," Rich melted dark chocolate and coffee beans, like the best mocha you've ever tasted, with caramelised nuts and soft fudge in support."," Fresh espresso, vanilla pod and vanilla custard, silky smooth praline and a sprinkle of dark brown sugar."," Creamy chai latte mingles with more dark chocolate, and a dusting of cinnamon.
",rich melted dark chocolate coffee beans b mocha youve ever tasted caramelised nut soft fudge support,fresh espresso vanilla pod vanilla custard silky smooth praline sprinkle dark brown sugar,creamy chai latte mingles dark chocolate dusting cinnamon,"['rich', 'melted', 'dark', 'chocolate', 'coffee', 'beans', 'mocha', 'youve', 'ever', 'tasted', 'caramelised', 'nut', 'soft', 'fudge', 'support']","['fresh', 'espresso', 'vanilla', 'pod', 'vanilla', 'custard', 'silky', 'smooth', 'praline', 'sprinkle', 'dark', 'brown', 'sugar']","['creamy', 'chai', 'latte', 'mingles', 'dark', 'chocolate', 'dusting', 'cinnamon']",99.94,0,1,0,0,0,0,0,0,0.0,0.0,,vanilla,creamy,
Glenrothes 8 Year Old 2007 (Single Cask Nation),https://www.masterofmalt.com/whiskies/glenrothes/glenrothes-8-year-old-2007-single-cask-nation-whisky/,Speyside Whisky,79.95,Glenrothes,56.3%,75cl," Earthy pine needles, green apple and hot buttered sourdough toast, rich oak and cinnamon spice, accompanied by vanilla custard and a load of malt."," Malty again, roasted and salted nuts, cinnamon spiced apple crumble and an undertone of black liquorice.", Lengthy and nutty with a slight wine influence.,earthy pine needles green apple hot buttered sourdough toast rich oak cinnamon spice accompanied vanilla custard load malt,malty roasted salted nuts cinnamon spiced apple crumble undertone black liquorice,long nutty slight wine influence,"['earthy', 'pine', 'needles', 'green', 'apple', 'hot', 'buttered', 'sourdough', 'toast', 'rich', 'oak', 'cinnamon', 'spice', 'accompanied', 'vanilla', 'custard', 'load', 'malt']","['malty', 'roasted', 'salted', 'nuts', 'cinnamon', 'spiced', 'apple', 'crumble', 'undertone', 'black', 'liquorice']","['long', 'nutty', 'slight', 'wine', 'influence']",99.94,0,1,0,0,0,0,0,0,0.0,0.04280033635846504,vanilla,,,
Glentauchers 8 Year Old 2008 (Single Cask Nation),https://www.masterofmalt.com/whiskies/glentauchers/glentauchers-8-year-old-2008-single-cask-nation-whisky/,Speyside Whisky,79.95,Glentauchers,58.1%,75cl," Buttery shortbread, with a drizzle of honey and a sprinkle of brown sugar, accompanied by baking spices and a dash of sherry."," Sweet vanilla sponge, roasted nuts and rich dark chocolate with more sherry and sugared notes intertwined.", Sweet sherry lingers on the finish.,buttery shortbread drizzle honey sprinkle brown sugar accompanied baking spice dash sherry,sweet vanilla sponge roasted nut rich dark chocolate sherry sugared intertwined,sweet sherry linger,"['buttery', 'shortbread', 'drizzle', 'honey', 'sprinkle', 'brown', 'sugar', 'accompanied', 'baking', 'spice', 'dash', 'sherry']","['sweet', 'vanilla', 'sponge', 'roasted', 'nut', 'rich', 'dark', 'chocolate', 'sherry', 'sugared', 'intertwined']","['sweet', 'sherry', 'linger']",99.94,0,1,0,0,0,0,0,0,0.0,0.11953780409295685,sherry,"sweet, sherry, vanilla","sweet, sherry",
Loch Lomond 10 Year Old 2006 (Single Cask Nation),https://www.masterofmalt.com/whiskies/loch-lomond/loch-lomond-10-year-old-2006-single-cask-nation-whisky/,Highland Whisky,79.95,Loch Lomond,56.6%,75cl," The rather distinct aroma of rubber gloves, followed by honey, vanilla, heather and mint chocolate."," Chilli pepper heat, gentle sweetness and a hint of cocoa.", Residual heat lingers in the mouth.,rather distinct aroma rubber gloves honey vanilla heather mint chocolate,chilli pepper heat gentle sweet cocoa,residual heat linger mouth,"['rather', 'distinct', 'aroma', 'rubber', 'gloves', 'honey', 'vanilla', 'heather', 'mint', 'chocolate']","['chilli', 'pepper', 'heat', 'gentle', 'sweet', 'cocoa']","['residual', 'heat', 'linger', 'mouth']",99.94,0,0,1,0,0,0,0,0,0.0,0.07949809641602885,vanilla,sweet,,
Miltonduff 9 Year Old 2008 (Single Cask Nation),https://www.masterofmalt.com/whiskies/miltonduff/miltonduff-9-year-old-2008-single-cask-nation-whisky/,Speyside Whisky,89.95,Miltonduff,58.5%,75cl," Spicy freshly baked gingerbread, a sprinkle of nutmeg and cinnamon, lemon juice, maple syrup and dried apple."," A hit of cinnamon spice and cumin fading to fresh oak with malty sweetness, chewy oat and raisin cookies."," Lemon sherbet, fennel seeds and lingering clove and cinnamon.",spicy freshly baked gingerbread sprinkle nutmeg cinnamon lemon juice maple syrup dried apple,hit cinnamon spice cumin fading fresh oak malty sweet chewy oat raisin cookies,lemon sherbet fennel seed linger clove cinnamon,"['spicy', 'freshly', 'baked', 'gingerbread', 'sprinkle', 'nutmeg', 'cinnamon', 'lemon', 'juice', 'maple', 'syrup', 'dried', 'apple']","['hit', 'cinnamon', 'spice', 'cumin', 'fading', 'fresh', 'oak', 'malty', 'sweet', 'chewy', 'oat', 'raisin', 'cookies']","['lemon', 'sherbet', 'fennel', 'seed', 'linger', 'clove', 'cinnamon']",112.44,0,1,0,0,0,0,0,0,0.0,0.06501320150338909,,sweet,,
